Order_ID,Order_Date,Product,Category,Sales,Quantity
ORD-01425,2024-02-18,Galaxy Tab,Camera,1287.61,1
ORD-01426,2024-03-07,iPhone 15,Camera,1268.86,2
ORD-01427,2024-01-26,DJI Mini 4,Electronics,7558.59,4
ORD-01428,2023-06-08,Galaxy Tab,Accessories,4616.78,3
ORD-01429,2023-05-07,DJI Mini 4,Accessories,3680.74,2
ORD-01430,2024-07-31,DJI Mini 4,Accessories,4062.38,3
ORD-01431,2023-11-06,Samsung S24,Accessories,622.24,1
ORD-01432,2023-10-29,iPhone 15,Camera,2058.12,4
ORD-01433,2024-01-27,iPhone 15,Camera,1053.3,1
ORD-01434,2023-10-02,Canon R5,Accessories,4240.8,3
ORD-01435,2023-07-10,Sony WH-1000,Electronics,1425.78,2
ORD-01436,2023-09-03,MacBook Pro,Electronics,1623.29,2
ORD-01437,2024-05-06,Nikon Z6,Electronics,2771.92,2
ORD-01438,2023-04-02,MacBook Pro,Camera,7896.26,4
ORD-01439,2024-03-08,Canon R5,Camera,2664.08,5
ORD-01440,2023-09-18,MacBook Pro,Camera,1815.19,2
ORD-01441,2024-06-13,Dell XPS 13,Accessories,2791.12,4
ORD-01442,2023-03-29,iPhone 15,Camera,1586.26,2
ORD-01443,2023-08-31,Nikon Z6,Accessories,7496.25,4
ORD-01444,2024-06-08,iPhone 15,Electronics,1565.53,1
ORD-01445,2024-03-09,Sony WH-1000,Electronics,2742.08,2
ORD-01446,2024-04-20,DJI Mini 4,Electronics,5249.86,3
ORD-01447,2023-01-26,Galaxy Tab,Accessories,2593.65,5
ORD-01448,2023-07-18,Samsung S24,Accessories,1269.15,1
ORD-01449,2024-01-28,DJI Mini 4,Electronics,6399.02,5
ORD-01450,2023-09-16,iPad Air,Electronics,2746.51,2
ORD-01451,2024-01-27,MacBook Pro,Camera,2902.23,2
ORD-01452,2024-07-05,Sony WH-1000,Accessories,6263.54,4
ORD-01453,2023-02-08,Sony WH-1000,Camera,1471.85,5
ORD-01454,2024-04-14,Samsung S24,Camera,1377.0,3
ORD-01455,2024-02-29,iPad Air,Accessories,4753.38,3
ORD-01456,2023-05-18,Canon R5,Electronics,1567.49,1
ORD-01457,2024-10-03,Dell XPS 13,Camera,8266.26,5
ORD-01458,2023-07-17,DJI Mini 4,Electronics,5626.79,5
ORD-01459,2024-11-15,Dell XPS 13,Electronics,1473.25,3
ORD-01460,2024-09-18,Sony WH-1000,Electronics,1643.87,2
ORD-01461,2024-05-19,Nikon Z6,Electronics,1463.73,1
ORD-01462,2023-03-30,Sony WH-1000,Accessories,3159.04,5
ORD-01463,2024-02-19,DJI Mini 4,Electronics,4823.97,4
ORD-01464,2023-05-10,Dell XPS 13,Accessories,7897.2,4
ORD-01465,2024-10-16,Samsung S24,Electronics,3026.46,3
ORD-01466,2023-07-05,Dell XPS 13,Camera,497.32,2
ORD-01467,2023-11-15,Sony WH-1000,Accessories,3476.92,4
ORD-01468,2023-02-07,Sony WH-1000,Electronics,2848.19,5
ORD-01469,2024-12-29,Galaxy Tab,Accessories,7246.44,4
ORD-01470,2024-06-30,iPad Air,Electronics,4785.58,3
ORD-01471,2023-10-16,DJI Mini 4,Electronics,3611.15,3
ORD-01472,2023-07-08,MacBook Pro,Accessories,396.05,3
ORD-01473,2023-08-04,iPhone 15,Electronics,5830.11,5
ORD-01474,2024-03-15,Samsung S24,Accessories,7351.88,4
ORD-01475,2023-10-28,Galaxy Tab,Camera,2468.5,4
ORD-01476,2024-01-07,iPhone 15,Electronics,4190.82,3
ORD-01477,2024-01-11,Dell XPS 13,Electronics,2898.99,2
ORD-01478,2024-09-07,iPhone 15,Electronics,3729.55,5
ORD-01479,2023-11-22,iPhone 15,Camera,3610.72,5
ORD-01480,2023-01-14,Sony WH-1000,Camera,1205.55,4
ORD-01481,2023-08-16,Sony WH-1000,Camera,533.0,4
ORD-01482,2023-04-05,Samsung S24,Accessories,1940.23,3
ORD-01483,2024-10-20,Canon R5,Camera,4464.6,5
ORD-01484,2023-03-22,MacBook Pro,Accessories,3960.81,5
ORD-01485,2023-06-04,Sony WH-1000,Camera,1396.67,2
ORD-01486,2023-09-16,Sony WH-1000,Accessories,3870.79,4
ORD-01487,2023-07-06,MacBook Pro,Electronics,794.24,3
ORD-01488,2023-11-16,DJI Mini 4,Accessories,1527.47,2
ORD-01489,2023-08-13,Samsung S24,Accessories,1223.19,4
ORD-01490,2024-12-25,iPad Air,Electronics,622.54,4
ORD-01491,2023-07-03,iPhone 15,Electronics,3379.29,4
ORD-01492,2023-01-22,iPad Air,Camera,3447.25,5
ORD-01493,2023-05-28,Nikon Z6,Accessories,5755.15,5
ORD-01494,2023-06-25,Canon R5,Accessories,2436.85,2
ORD-01495,2023-06-09,Dell XPS 13,Accessories,3412.36,4
ORD-01496,2023-03-29,Sony WH-1000,Electronics,2750.6,2
ORD-01497,2023-01-22,Sony WH-1000,Camera,167.84,1
ORD-01498,2024-05-10,Sony WH-1000,Accessories,501.89,1
ORD-01499,2023-06-22,Nikon Z6,Electronics,3594.09,4
ORD-01500,2024-10-26,Canon R5,Accessories,894.04,4
ORD-01501,2024-02-05,iPhone 15,Electronics,7702.76,4
ORD-01502,2024-09-11,DJI Mini 4,Accessories,4590.56,4
ORD-01503,2024-06-19,Galaxy Tab,Electronics,493.21,2
ORD-01504,2024-10-05,MacBook Pro,Camera,9224.49,5
ORD-01505,2023-09-27,DJI Mini 4,Electronics,1990.19,2
ORD-01506,2023-08-13,iPhone 15,Accessories,5583.87,5
ORD-01507,2023-07-11,Nikon Z6,Camera,1393.35,2
ORD-01508,2023-12-02,Galaxy Tab,Electronics,2514.36,2
ORD-01509,2023-12-29,MacBook Pro,Electronics,1977.87,4
ORD-01510,2023-12-15,Canon R5,Camera,1097.16,2
ORD-01511,2023-08-14,MacBook Pro,Electronics,3444.52,3
ORD-01512,2023-09-16,Canon R5,Electronics,1541.04,1
ORD-01513,2024-08-05,Galaxy Tab,Accessories,1250.77,2
ORD-01514,2024-11-11,DJI Mini 4,Accessories,2376.61,4
ORD-01515,2024-07-28,Galaxy Tab,Accessories,3806.88,2
ORD-01516,2023-08-22,iPhone 15,Electronics,2945.0,2
ORD-01517,2024-04-18,Dell XPS 13,Camera,921.79,1
ORD-01518,2023-04-11,Dell XPS 13,Camera,5772.42,4
ORD-01519,2023-08-20,iPhone 15,Accessories,4413.69,5
ORD-01520,2024-09-20,Canon R5,Electronics,719.74,1
ORD-01521,2023-05-07,iPhone 15,Camera,5778.78,4
ORD-01522,2024-12-16,Dell XPS 13,Accessories,1735.98,4
ORD-01523,2024-12-21,iPhone 15,Electronics,2619.25,2
ORD-01524,2024-10-09,Galaxy Tab,Electronics,1124.3,3
ORD-01525,2023-03-01,Galaxy Tab,Electronics,6769.45,5
ORD-01526,2023-11-16,iPhone 15,Electronics,1125.8,3
ORD-01527,2023-11-13,Dell XPS 13,Accessories,1745.35,1
ORD-01528,2024-01-10,iPad Air,Accessories,5504.26,3
ORD-01529,2023-06-17,iPhone 15,Accessories,439.99,3
ORD-01530,2023-06-03,Samsung S24,Accessories,340.48,1
ORD-01531,2023-12-08,Nikon Z6,Accessories,4179.91,3
ORD-01532,2024-07-08,iPhone 15,Electronics,4370.2,4
ORD-01533,2023-05-15,Canon R5,Camera,3437.57,5
ORD-01534,2023-10-10,Galaxy Tab,Camera,6456.57,4
ORD-01535,2024-07-31,Samsung S24,Camera,4159.48,4
ORD-01536,2024-02-05,Dell XPS 13,Electronics,150.46,1
ORD-01537,2023-09-27,Sony WH-1000,Accessories,2186.54,2
ORD-01538,2024-10-12,Nikon Z6,Electronics,2420.91,3
ORD-01539,2023-09-25,iPad Air,Accessories,5933.04,3
ORD-01540,2024-06-20,iPhone 15,Electronics,4161.65,4
ORD-01541,2024-08-21,iPad Air,Camera,628.22,1
ORD-01542,2024-12-06,Samsung S24,Electronics,4410.46,5
ORD-01543,2024-09-07,DJI Mini 4,Accessories,2747.72,3
ORD-01544,2024-02-20,iPhone 15,Accessories,1808.54,1
ORD-01545,2024-04-11,Samsung S24,Camera,3114.28,2
ORD-01546,2023-06-07,Dell XPS 13,Camera,3446.93,2
ORD-01547,2024-03-15,DJI Mini 4,Accessories,316.43,1
ORD-01548,2023-06-27,Dell XPS 13,Camera,8364.37,5
ORD-01549,2024-02-19,iPhone 15,Accessories,2439.2,2
ORD-01550,2023-07-11,Samsung S24,Electronics,1205.49,3
ORD-01551,2023-07-01,Samsung S24,Camera,1369.34,4
ORD-01552,2023-11-10,Dell XPS 13,Electronics,6408.86,5
ORD-01553,2023-03-30,Galaxy Tab,Electronics,915.34,1
ORD-01554,2023-08-18,Sony WH-1000,Accessories,5022.33,3
ORD-01555,2024-03-04,MacBook Pro,Accessories,1740.62,4
ORD-01556,2023-05-18,Samsung S24,Electronics,268.47,1
ORD-01557,2023-01-26,DJI Mini 4,Accessories,4324.9,5
ORD-01558,2023-07-31,Galaxy Tab,Accessories,492.03,1
ORD-01559,2024-08-21,iPhone 15,Camera,852.73,1
ORD-01560,2023-05-19,Dell XPS 13,Camera,5242.66,3
ORD-01561,2023-10-21,Samsung S24,Camera,1866.93,1
ORD-01562,2023-04-21,Canon R5,Camera,4599.78,4
ORD-01563,2023-06-21,Sony WH-1000,Electronics,492.24,2
ORD-01564,2023-03-05,Samsung S24,Electronics,974.98,3
ORD-01565,2023-12-05,Nikon Z6,Electronics,2062.39,5
ORD-01566,2023-06-12,Canon R5,Electronics,967.86,5
ORD-01567,2023-05-18,DJI Mini 4,Camera,861.03,1
ORD-01568,2024-12-15,Samsung S24,Electronics,613.54,1
ORD-01569,2023-09-20,Nikon Z6,Accessories,4114.2,3
ORD-01570,2023-09-04,Samsung S24,Accessories,3846.82,2
ORD-01571,2023-07-09,Galaxy Tab,Electronics,3464.71,5
ORD-01572,2024-03-17,iPad Air,Accessories,357.12,1
ORD-01573,2024-09-28,iPad Air,Accessories,866.21,3
ORD-01574,2024-05-06,Sony WH-1000,Electronics,4646.93,5
ORD-01575,2023-03-21,iPad Air,Accessories,915.53,2
ORD-01576,2023-08-16,MacBook Pro,Accessories,7524.33,5
ORD-01577,2023-11-13,MacBook Pro,Electronics,7552.01,5
ORD-01578,2023-06-01,Sony WH-1000,Electronics,5298.18,3
ORD-01579,2023-04-11,MacBook Pro,Accessories,822.43,3
ORD-01580,2023-11-02,Dell XPS 13,Electronics,788.22,2
ORD-01581,2023-09-20,Sony WH-1000,Accessories,669.65,2
ORD-01582,2023-04-30,iPad Air,Camera,5695.62,3
ORD-01583,2023-01-27,iPad Air,Electronics,539.44,1
ORD-01584,2024-04-29,MacBook Pro,Camera,2744.88,2
ORD-01585,2023-06-19,Samsung S24,Camera,1108.63,1
ORD-01586,2024-04-27,MacBook Pro,Camera,3130.61,2
ORD-01587,2024-07-22,MacBook Pro,Electronics,7970.61,4
ORD-01588,2024-01-16,Galaxy Tab,Electronics,7869.01,5
ORD-01589,2023-01-03,Galaxy Tab,Camera,5099.09,3
ORD-01590,2023-04-01,Sony WH-1000,Accessories,6227.69,5
ORD-01591,2024-04-13,Samsung S24,Electronics,3924.7,2
ORD-01592,2023-04-24,iPad Air,Camera,3727.34,4
ORD-01593,2023-08-13,Galaxy Tab,Camera,2956.06,4
ORD-01594,2023-11-11,Samsung S24,Electronics,912.6,2
ORD-01595,2024-09-28,Canon R5,Accessories,2747.21,4
ORD-01596,2023-04-20,iPad Air,Accessories,2476.21,3
ORD-01597,2024-12-26,Canon R5,Camera,381.36,2
ORD-01598,2023-04-16,DJI Mini 4,Electronics,8199.25,5
ORD-01599,2023-12-24,Galaxy Tab,Electronics,2704.42,4
ORD-01600,2024-02-20,MacBook Pro,Accessories,1298.27,1
ORD-01601,2024-12-22,iPad Air,Electronics,3625.07,4
ORD-01602,2023-10-20,DJI Mini 4,Camera,1994.61,4
ORD-01603,2023-09-21,Sony WH-1000,Camera,1265.63,1
ORD-01604,2023-08-23,MacBook Pro,Electronics,5509.05,5
ORD-01605,2024-02-15,Nikon Z6,Accessories,1687.48,5
ORD-01606,2023-06-08,iPad Air,Accessories,5264.16,5
ORD-01607,2024-10-24,Galaxy Tab,Electronics,4770.63,3
ORD-01608,2024-06-08,Sony WH-1000,Camera,3174.95,4
ORD-01609,2024-07-15,iPad Air,Camera,7190.19,4
ORD-01610,2024-09-07,Sony WH-1000,Camera,4312.85,5
ORD-01611,2024-02-17,DJI Mini 4,Camera,3233.14,2
ORD-01612,2024-11-01,iPad Air,Electronics,758.98,1
ORD-01613,2024-09-29,iPhone 15,Accessories,149.01,1
ORD-01614,2023-08-19,Samsung S24,Camera,9944.51,5
ORD-01615,2024-10-03,Samsung S24,Accessories,3493.01,3
ORD-01616,2024-08-23,DJI Mini 4,Accessories,1633.08,1
ORD-01617,2024-10-06,iPhone 15,Electronics,1416.6,2
ORD-01618,2024-04-25,DJI Mini 4,Camera,640.63,1
ORD-01619,2023-07-05,MacBook Pro,Camera,654.05,4
ORD-01620,2023-12-27,DJI Mini 4,Electronics,635.57,2
ORD-01621,2023-02-15,Sony WH-1000,Electronics,6420.55,4
ORD-01622,2023-07-20,Sony WH-1000,Electronics,5432.44,4
ORD-01623,2023-10-30,iPad Air,Camera,245.31,1
ORD-01624,2023-11-22,iPad Air,Electronics,1888.59,4
ORD-01625,2024-05-18,Nikon Z6,Accessories,2679.07,2
ORD-01626,2023-12-15,iPhone 15,Electronics,3073.22,4
ORD-01627,2023-01-27,Galaxy Tab,Camera,7711.15,5
ORD-01628,2024-12-29,DJI Mini 4,Accessories,1140.52,4
ORD-01629,2024-11-03,Galaxy Tab,Electronics,6788.48,4
ORD-01630,2023-02-14,DJI Mini 4,Electronics,3439.77,3
ORD-01631,2023-01-09,Sony WH-1000,Electronics,2012.78,5
ORD-01632,2023-10-04,Dell XPS 13,Camera,8782.6,5
ORD-01633,2024-09-23,Sony WH-1000,Accessories,1537.01,5
ORD-01634,2024-04-23,MacBook Pro,Accessories,1276.72,4
ORD-01635,2023-09-18,iPhone 15,Electronics,2651.16,2
ORD-01636,2023-01-01,Samsung S24,Accessories,1858.13,1
ORD-01637,2023-02-25,Nikon Z6,Accessories,3125.53,2
ORD-01638,2023-12-15,MacBook Pro,Camera,1928.56,1
ORD-01639,2023-12-11,Nikon Z6,Camera,734.39,1
ORD-01640,2023-05-21,DJI Mini 4,Accessories,7188.39,4
ORD-01641,2023-07-05,Sony WH-1000,Electronics,1941.55,5
ORD-01642,2023-09-29,MacBook Pro,Electronics,1520.73,1
ORD-01643,2023-01-05,Sony WH-1000,Camera,2753.16,4
ORD-01644,2023-06-25,iPad Air,Electronics,7625.96,5
ORD-01645,2024-02-26,iPhone 15,Camera,3393.39,2
ORD-01646,2023-05-02,DJI Mini 4,Accessories,4403.9,3
ORD-01647,2023-09-02,Canon R5,Camera,4978.92,3
ORD-01648,2023-04-17,Galaxy Tab,Electronics,9875.97,5
ORD-01649,2023-10-24,Sony WH-1000,Accessories,2952.46,2
ORD-01650,2023-06-15,Galaxy Tab,Electronics,1065.55,1
ORD-01651,2024-12-12,MacBook Pro,Accessories,6215.41,4
ORD-01652,2023-02-15,Canon R5,Camera,1155.22,1
ORD-01653,2023-11-12,Nikon Z6,Accessories,3474.75,2
ORD-01654,2023-09-20,MacBook Pro,Accessories,441.14,1
ORD-01655,2024-04-23,Canon R5,Accessories,601.68,1
ORD-01656,2024-10-02,Samsung S24,Camera,2764.51,4
ORD-01657,2023-08-26,iPhone 15,Camera,1179.17,1
ORD-01658,2023-09-30,Nikon Z6,Accessories,5251.18,4
ORD-01659,2023-11-09,Sony WH-1000,Electronics,1573.6,4
ORD-01660,2023-06-29,MacBook Pro,Camera,1559.64,5
ORD-01661,2024-08-08,Samsung S24,Camera,918.23,2
ORD-01662,2024-05-11,Sony WH-1000,Accessories,7369.35,5
ORD-01663,2024-07-28,Nikon Z6,Electronics,1933.65,1
ORD-01664,2024-10-19,Dell XPS 13,Electronics,4453.86,3
ORD-01665,2024-06-20,Sony WH-1000,Electronics,584.86,1
ORD-01666,2023-11-11,Dell XPS 13,Camera,6898.25,5
ORD-01667,2023-02-16,Canon R5,Electronics,6218.71,5
ORD-01668,2023-04-12,Galaxy Tab,Accessories,1232.08,3
ORD-01669,2023-03-10,Galaxy Tab,Electronics,3652.67,2
ORD-01670,2023-09-14,Sony WH-1000,Accessories,7665.71,4
ORD-01671,2023-07-08,iPhone 15,Electronics,1239.27,3
ORD-01672,2023-09-07,Galaxy Tab,Electronics,1547.4,2
ORD-01673,2024-03-18,iPad Air,Accessories,1208.76,1
ORD-01674,2023-09-11,Dell XPS 13,Electronics,4941.34,3
ORD-01675,2023-05-22,Nikon Z6,Electronics,7923.1,5
ORD-01676,2023-11-19,iPad Air,Electronics,643.17,1
ORD-01677,2023-11-19,Canon R5,Camera,5286.66,3
ORD-01678,2024-07-03,iPad Air,Electronics,1502.89,1
ORD-01679,2023-11-04,iPad Air,Electronics,4346.55,3
ORD-01680,2024-03-17,MacBook Pro,Accessories,911.53,2
ORD-01681,2023-07-20,Canon R5,Electronics,1625.53,1
ORD-01682,2024-04-20,MacBook Pro,Electronics,3621.17,2
ORD-01683,2023-11-09,MacBook Pro,Camera,1854.87,2
ORD-01684,2024-05-09,DJI Mini 4,Accessories,5279.16,3
ORD-01685,2023-05-08,MacBook Pro,Electronics,267.16,2
ORD-01686,2024-10-02,iPad Air,Electronics,5082.52,5
ORD-01687,2024-04-14,DJI Mini 4,Accessories,942.61,3
ORD-01688,2023-04-13,MacBook Pro,Accessories,4144.83,3
ORD-01689,2024-09-16,iPhone 15,Accessories,1209.58,2
ORD-01690,2024-03-27,Canon R5,Accessories,713.82,1
ORD-01691,2023-03-19,Galaxy Tab,Electronics,7476.29,5
ORD-01692,2023-02-14,Canon R5,Accessories,3373.93,5
ORD-01693,2024-05-26,Dell XPS 13,Accessories,632.4,1
ORD-01694,2023-08-19,iPhone 15,Camera,5352.85,4
ORD-01695,2024-03-31,Galaxy Tab,Camera,2605.09,5
ORD-01696,2024-12-06,Galaxy Tab,Accessories,672.63,3
ORD-01697,2023-08-11,Sony WH-1000,Camera,2063.7,5
ORD-01698,2024-01-10,Nikon Z6,Accessories,335.18,3
ORD-01699,2023-12-25,iPad Air,Accessories,2419.88,4
ORD-01700,2023-09-09,Canon R5,Accessories,1374.66,1
ORD-01701,2024-11-22,iPad Air,Electronics,3015.46,2
ORD-01702,2024-12-03,Canon R5,Camera,620.03,1
ORD-01703,2023-12-20,iPhone 15,Electronics,1543.22,1
ORD-01704,2024-02-26,Galaxy Tab,Electronics,5802.25,3
ORD-01705,2023-10-03,MacBook Pro,Electronics,1018.99,3
ORD-01706,2023-01-31,Nikon Z6,Accessories,368.37,2
ORD-01707,2024-08-30,MacBook Pro,Electronics,2440.15,4
ORD-01708,2024-04-17,Galaxy Tab,Accessories,498.58,1
ORD-01709,2024-04-16,Canon R5,Camera,2255.79,4
ORD-01710,2023-10-26,Nikon Z6,Electronics,7692.77,4
ORD-01711,2023-02-14,MacBook Pro,Accessories,2345.63,2
ORD-01712,2023-07-01,MacBook Pro,Accessories,1503.43,3
ORD-01713,2024-09-05,Canon R5,Accessories,2172.57,4
ORD-01714,2023-09-14,Dell XPS 13,Camera,1574.14,1
ORD-01715,2023-01-21,Sony WH-1000,Camera,2567.91,4
ORD-01716,2023-05-22,Canon R5,Electronics,5858.42,3
ORD-01717,2024-12-16,DJI Mini 4,Camera,7012.18,4
ORD-01718,2023-03-15,Galaxy Tab,Camera,586.82,3
ORD-01719,2023-06-27,Nikon Z6,Accessories,5677.61,5
ORD-01720,2023-01-23,Dell XPS 13,Electronics,1824.17,1
ORD-01721,2023-03-20,Canon R5,Electronics,3177.07,3
ORD-01722,2023-05-07,Nikon Z6,Camera,1046.88,2
ORD-01723,2023-10-19,DJI Mini 4,Camera,1608.22,1
ORD-01724,2023-10-25,DJI Mini 4,Camera,3973.57,2
ORD-01725,2023-11-24,Nikon Z6,Electronics,5143.62,3
ORD-01726,2023-12-02,Samsung S24,Electronics,1768.4,3
ORD-01727,2024-07-26,MacBook Pro,Accessories,8995.38,5
ORD-01728,2023-08-28,Sony WH-1000,Camera,701.28,1
ORD-01729,2023-05-24,Nikon Z6,Electronics,2543.86,2
ORD-01730,2024-07-09,Canon R5,Camera,781.67,3
ORD-01731,2023-07-04,Samsung S24,Electronics,6828.23,5
ORD-01732,2024-02-26,MacBook Pro,Accessories,2411.97,4
ORD-01733,2023-07-03,iPad Air,Accessories,141.33,1
ORD-01734,2023-04-05,Canon R5,Electronics,7829.77,4
ORD-01735,2024-02-15,DJI Mini 4,Electronics,7092.88,5
ORD-01736,2023-09-08,Nikon Z6,Electronics,1860.82,1
ORD-01737,2024-04-25,iPad Air,Accessories,4922.05,4
ORD-01738,2023-11-09,Nikon Z6,Accessories,666.3,3
ORD-01739,2023-03-25,MacBook Pro,Accessories,1081.99,5
ORD-01740,2024-07-12,Nikon Z6,Electronics,328.58,1
ORD-01741,2024-06-20,MacBook Pro,Electronics,272.32,1
ORD-01742,2023-05-19,Galaxy Tab,Camera,1521.4,4
ORD-01743,2024-02-07,MacBook Pro,Accessories,3510.67,3
ORD-01744,2023-08-09,Canon R5,Electronics,2799.07,2
ORD-01745,2024-04-25,DJI Mini 4,Accessories,807.05,2
ORD-01746,2023-09-30,iPhone 15,Electronics,3089.79,2
ORD-01747,2023-12-06,Canon R5,Accessories,5747.82,5
ORD-01748,2023-02-01,Nikon Z6,Accessories,3116.33,3
ORD-01749,2023-06-18,MacBook Pro,Electronics,539.8,1
ORD-01750,2023-01-14,Nikon Z6,Accessories,7225.77,5
ORD-01751,2023-09-13,iPad Air,Electronics,3851.69,4
ORD-01752,2023-05-27,Sony WH-1000,Camera,307.6,3
ORD-01753,2023-12-25,iPad Air,Accessories,4505.09,3
ORD-01754,2023-05-17,Canon R5,Camera,462.11,2
ORD-01755,2023-04-30,iPad Air,Electronics,8245.83,5
ORD-01756,2024-10-07,Canon R5,Accessories,4404.54,3
ORD-01757,2024-07-21,MacBook Pro,Electronics,4871.9,4
ORD-01758,2024-11-05,Sony WH-1000,Accessories,2210.09,2
ORD-01759,2024-03-29,Nikon Z6,Electronics,3758.24,3
ORD-01760,2023-12-25,Canon R5,Accessories,571.21,1
ORD-01761,2023-01-07,Sony WH-1000,Accessories,5214.03,4
ORD-01762,2024-07-27,Sony WH-1000,Accessories,2093.59,5
ORD-01763,2024-07-27,Dell XPS 13,Camera,2452.12,3
ORD-01764,2024-01-11,iPhone 15,Electronics,5731.22,5
ORD-01765,2023-06-19,Dell XPS 13,Accessories,1025.6,3
ORD-01766,2024-06-18,Sony WH-1000,Electronics,1096.25,2
ORD-01767,2023-04-12,iPad Air,Camera,3396.23,2
ORD-01768,2023-05-13,Nikon Z6,Accessories,7565.04,5
ORD-01769,2023-09-10,iPhone 15,Accessories,3168.41,3
ORD-01770,2023-02-19,Nikon Z6,Electronics,2592.42,4
ORD-01771,2023-06-19,Nikon Z6,Camera,7812.64,5
ORD-01772,2023-04-22,Samsung S24,Camera,144.4,1
ORD-01773,2023-11-27,Sony WH-1000,Electronics,5824.14,5
ORD-01774,2023-09-01,Galaxy Tab,Camera,7111.43,4
ORD-01775,2024-05-03,DJI Mini 4,Accessories,1980.19,1
ORD-01776,2024-09-16,Dell XPS 13,Electronics,5386.53,5
ORD-01777,2023-02-17,Galaxy Tab,Camera,469.61,2
ORD-01778,2023-06-13,Sony WH-1000,Camera,1285.83,4
ORD-01779,2023-07-04,Sony WH-1000,Accessories,3637.49,2
ORD-01780,2023-07-29,MacBook Pro,Camera,1318.59,4
ORD-01781,2023-07-29,Samsung S24,Electronics,2229.84,2
ORD-01782,2023-10-26,iPad Air,Electronics,2832.74,2
ORD-01783,2023-04-25,DJI Mini 4,Electronics,1778.48,1
ORD-01784,2023-08-22,Sony WH-1000,Camera,797.49,2
ORD-01785,2024-07-02,iPad Air,Accessories,7141.51,4
ORD-01786,2024-11-24,Dell XPS 13,Electronics,1027.01,3
ORD-01787,2024-01-19,Canon R5,Electronics,6028.29,4
ORD-01788,2023-05-20,iPhone 15,Accessories,3190.98,2
ORD-01789,2023-01-05,Samsung S24,Accessories,1107.63,1
ORD-01790,2023-12-04,Nikon Z6,Electronics,3618.56,3
ORD-01791,2023-07-07,Samsung S24,Accessories,4130.47,3
ORD-01792,2024-06-29,Canon R5,Accessories,2747.21,3
ORD-01793,2024-11-29,Canon R5,Accessories,1174.59,2
ORD-01794,2023-10-27,Canon R5,Electronics,3410.56,3
ORD-01795,2024-12-15,Sony WH-1000,Electronics,1177.8,2
ORD-01796,2023-02-16,Nikon Z6,Electronics,1135.94,1
ORD-01797,2023-04-18,Samsung S24,Accessories,1850.06,5
ORD-01798,2024-05-01,Canon R5,Camera,308.39,2
ORD-01799,2023-06-10,DJI Mini 4,Accessories,5907.15,3
ORD-01800,2023-09-01,iPad Air,Accessories,775.91,2
ORD-01801,2023-10-02,Nikon Z6,Camera,3197.73,2
ORD-01802,2024-12-02,Nikon Z6,Camera,606.43,5
ORD-01803,2023-09-26,Dell XPS 13,Accessories,3620.93,2
ORD-01804,2023-05-07,MacBook Pro,Accessories,3973.09,4
ORD-01805,2024-07-09,Dell XPS 13,Camera,3062.52,5
ORD-01806,2023-11-14,Samsung S24,Accessories,3082.22,3
ORD-01807,2024-09-11,Sony WH-1000,Camera,1107.97,1
ORD-01808,2024-09-22,iPad Air,Electronics,2893.73,4
ORD-01809,2023-03-19,Sony WH-1000,Accessories,2463.28,4
ORD-01810,2023-07-19,Galaxy Tab,Camera,3029.5,3
ORD-01811,2023-01-20,DJI Mini 4,Electronics,366.87,2
ORD-01812,2024-08-14,Sony WH-1000,Camera,5281.73,4
ORD-01813,2024-06-09,Canon R5,Accessories,1069.26,2
ORD-01814,2024-05-26,Sony WH-1000,Electronics,1824.57,3
ORD-01815,2023-08-25,Nikon Z6,Electronics,2917.91,2
ORD-01816,2024-12-29,Nikon Z6,Accessories,590.19,2
ORD-01817,2023-11-07,Galaxy Tab,Electronics,1071.94,2
ORD-01818,2024-03-24,Sony WH-1000,Camera,1842.45,1
ORD-01819,2024-11-03,iPad Air,Electronics,1204.43,4
ORD-01820,2023-08-14,DJI Mini 4,Camera,427.71,1
ORD-01821,2024-01-13,Galaxy Tab,Accessories,578.65,1
ORD-01822,2023-05-10,DJI Mini 4,Accessories,1464.42,1
ORD-01823,2023-04-30,Sony WH-1000,Accessories,125.49,1
ORD-01824,2023-09-25,Samsung S24,Accessories,1174.25,1
ORD-01825,2024-01-07,Sony WH-1000,Electronics,8588.75,5
ORD-01826,2023-06-17,Samsung S24,Camera,1947.93,5
ORD-01827,2023-04-21,Dell XPS 13,Accessories,2060.09,4
ORD-01828,2024-09-10,iPhone 15,Accessories,3915.28,3
ORD-01829,2023-09-10,Dell XPS 13,Electronics,6635.13,4
ORD-01830,2023-08-29,Nikon Z6,Electronics,6583.03,5
ORD-01831,2024-09-15,Canon R5,Accessories,7215.74,5
ORD-01832,2023-07-17,iPad Air,Electronics,7031.08,5
ORD-01833,2023-11-21,iPhone 15,Camera,2433.64,2
ORD-01834,2024-05-28,Canon R5,Electronics,620.78,2
ORD-01835,2023-07-09,DJI Mini 4,Electronics,1696.72,1
ORD-01836,2024-04-07,Sony WH-1000,Electronics,1007.22,1
ORD-01837,2023-11-08,Samsung S24,Accessories,1392.4,2
ORD-01838,2023-05-15,DJI Mini 4,Electronics,3760.24,4
ORD-01839,2023-02-08,MacBook Pro,Camera,6915.26,4
ORD-01840,2023-09-05,Samsung S24,Camera,2248.48,4
ORD-01841,2024-05-01,Nikon Z6,Electronics,1457.68,1
ORD-01842,2023-12-03,Dell XPS 13,Accessories,1254.76,1
